MES,SUC,CLAVE,VentaCajas,VentaDinero
ENERO,JCH,12283476,,0
ENERO,JOS,12283476,,0
ENERO,JTX,12283476,,0
ENERO,MIX,12283476,,0
ENERO,NEZ,12283476,0.083333001,65.55624235
ENERO,PAC,12283476,,0
ENERO,PIN,12283476,,0
ENERO,PUE,12283476,,0
ENERO,QUE,12283476,,0
ENERO,SAU,12283476,,0
ENERO,SCY,12283476,,0
ENERO,SFE,12283476,,0
ENERO,SJU,12283476,,0
ENERO,TEC,12283476,,0
ENERO,TEH,12283476,,0
ENERO,TEP,12283476,0.25,196.6695124
ENERO,TEX,12283476,,0
ENERO,TLA,12283476,,0
ENERO,TLP,12283476,,0
ENERO,TLX,12283476,,0
ENERO,TPC,12283476,,0
ENERO,TUA,12283476,,0
ENERO,TUL,12283476,,0
ENERO,VIA,12283476,,0
ENERO,XAL,12283476,,0
ENERO,ZAR,12283476,,0
ENERO,ZUM,12283476,,0
ENERO,MAR,12310500,2.083333015,1977.779698
ENERO,ACT,12310500,0.916665971,870.2225398
ENERO,AME,12310500,0.916665971,870.2225398
ENERO,APZ,12310500,5.333333015,5063.116498
ENERO,AYO,12310500,4.333333015,4113.782098
ENERO,CAL,12310500,2.166666031,2056.890596
ENERO,CAM,12310500,1.583333015,1503.112498
ENERO,CAQ,12310500,0.916665971,870.2225398
ENERO,CHA,12310500,1.916666031,1819.556996
ENERO,CHO,12310500,2.583333015,2452.446898
ENERO,CUA,12310500,0.749998987,711.9998381
ENERO,E314,12310500,0.5,474.6672
ENERO,GAL,12310500,3,2848.0032
ENERO,HCT,12310500,3.416666031,3243.558596
ENERO,HUA,12310500,0.416666001,395.5553681
ENERO,HUI,12310500,5,4746.672
ENERO,JCH,12310500,0.833333015,791.1116982
ENERO,JOS,12310500,1.916666031,1819.556996
ENERO,JTX,12310500,3,2848.0032
ENERO,MIX,12310500,3.583333015,3401.781298
ENERO,NEZ,12310500,0.75,712.0008
ENERO,PAC,12310500,1.916666031,1819.556996
ENERO,PIN,12310500,5,4746.672
ENERO,PUE,12310500,2.25,2136.0024
ENERO,QUE,12310500,2.583333015,2452.446898
ENERO,SAU,12310500,1.083333015,1028.445298
ENERO,SCY,12310500,8.416666031,7990.230596
ENERO,SFE,12310500,2.166666031,2056.890596
ENERO,SJU,12310500,1.083333015,1028.445298
ENERO,TEC,12310500,3.166666999,3006.225916
ENERO,TEH,12310500,0.333332986,316.4444699
ENERO,TEP,12310500,0.666665971,632.8889398
ENERO,TEX,12310500,3.916666031,3718.225796
ENERO,TLA,12310500,2.25,2136.0024
ENERO,TLP,12310500,1.916666031,1819.556996
ENERO,TLX,12310500,1.666666031,1582.223396
ENERO,TPC,12310500,0.666665971,632.8889398
ENERO,TUA,12310500,3.166666031,3006.224996
ENERO,TUL,12310500,1.916666031,1819.556996
ENERO,VIA,12310500,4.083333015,3876.448498
ENERO,XAL,12310500,3.5,3322.6704
ENERO,ZAR,12310500,0.416666001,395.5553681
ENERO,ZUM,12310500,1.25,1186.668
ENERO,APZ,12364834,4,3164.448
ENERO,AYO,12364834,0.5,395.556
ENERO,CUA,12364834,8.899999976,7040.896781
ENERO,E314,12364834,1.899999976,1503.112781
ENERO,HUI,12364834,6.5,5142.228
ENERO,PIN,12364834,2,1582.224
ENERO,TUA,12364834,0.600000024,474.6672189
ENERO,MAR,12278570,0.25,50.64444
ENERO,ACT,12278570,,0
ENERO,AME,12278570,,0
ENERO,APZ,12278570,,0
ENERO,AYO,12278570,0.083333001,16.88141258
ENERO,CAL,12278570,,0
ENERO,CAM,12278570,,0
ENERO,CAQ,12278570,2,405.15552
ENERO,CHA,12278570,,0
ENERO,CHO,12278570,,0
ENERO,CUA,12278570,,0
ENERO,E314,12278570,15.16666603,3072.429231
ENERO,GAL,12278570,,0
ENERO,HCT,12278570,,0
ENERO,HUA,12278570,12.58333302,2549.103416
ENERO,HUI,12278570,,0
ENERO,JCH,12278570,,0
ENERO,JOS,12278570,,0
ENERO,JTX,12278570,,0
ENERO,MIX,12278570,,0
ENERO,NEZ,12278570,,0
ENERO,PAC,12278570,,0
ENERO,PIN,12278570,,0
ENERO,PUE,12278570,,0
ENERO,QUE,12278570,,0
ENERO,SAU,12278570,,0
ENERO,SCY,12278570,,0
ENERO,SFE,12278570,1.666666031,337.6294712
ENERO,SJU,12278570,,0
ENERO,TEC,12278570,,0
ENERO,TEH,12278570,,0
ENERO,TEP,12278570,,0
ENERO,TEX,12278570,,0
ENERO,TLA,12278570,,0
ENERO,TLP,12278570,,0
ENERO,TLX,12278570,,0
ENERO,TPC,12278570,,0
ENERO,TUA,12278570,,0
ENERO,TUL,12278570,,0
ENERO,VIA,12278570,,0
ENERO,XAL,12278570,4.333333015,877.8368956
ENERO,ZAR,12278570,,0
ENERO,ZUM,12278570,1.083333015,219.4591756
ENERO,MAR,12349870,15.5625,4776.6915
ENERO,ACT,12349870,18.1875,5582.3985
ENERO,AME,12349870,7.75,2378.754
ENERO,APZ,12349870,162.875,49992.201
ENERO,AYO,12349870,18.25,5601.582
ENERO,CAL,12349870,66.0625,20276.9595
ENERO,CAM,12349870,3.8125,1170.1935
ENERO,CAQ,12349870,4.9375,1515.4965
ENERO,CHA,12349870,34.8125,10685.2095
ENERO,CHO,12349870,25.375,7788.501
ENERO,CUA,12349870,23.0625,7078.7115
ENERO,E314,12349870,11.8125,3625.6815
ENERO,GAL,12349870,18.1875,5582.3985
ENERO,HCT,12349870,44.5625,13677.8355
ENERO,HUA,12349870,1.875,575.505
ENERO,HUI,12349870,66.3125,20353.6935
ENERO,JCH,12349870,10.1875,3126.9105
ENERO,JOS,12349870,7.4375,2282.8365
ENERO,JTX,12349870,27.25,8364.006
ENERO,MIX,12349870,63,19336.968
ENERO,NEZ,12349870,4.6875,1438.7625
ENERO,PAC,12349870,41.25,12661.11
ENERO,PIN,12349870,22.875,7021.161
ENERO,PUE,12349870,16.125,4949.343
ENERO,QUE,12349870,23.9375,7347.2805
ENERO,SAU,12349870,7.1875,2206.1025
ENERO,SCY,12349870,30.5625,9380.7315
ENERO,SFE,12349870,20.0625,6157.9035
ENERO,SJU,12349870,9.625,2954.259
ENERO,TEC,12349870,30.8125,9457.4655
ENERO,TEH,12349870,1.3125,402.8535
ENERO,TEP,12349870,6.4375,1975.9005
ENERO,TEX,12349870,49.8125,15289.2495
ENERO,TLA,12349870,8.625,2647.323
ENERO,TLP,12349870,6.875,2110.185
ENERO,TLX,12349870,32.9375,10109.7045
ENERO,TPC,12349870,8,2455.488
ENERO,TUA,12349870,49.1875,15097.4145
ENERO,TUL,12349870,7.4375,2282.8365
ENERO,VIA,12349870,4.625,1419.579
ENERO,XAL,12349870,20.75,6368.922
ENERO,ZAR,12349870,7.9375,2436.3045
ENERO,ZUM,12349870,8,2455.488
ENERO,MAR,12317973,2.166666031,1354.676562
ENERO,ACT,12317973,1.416666031,885.7499225
ENERO,AME,12317973,6.416666985,4011.928119
ENERO,APZ,12317973,25.75,16099.81464
ENERO,AYO,12317973,1.5,937.85328
ENERO,CAL,12317973,2.75,1719.39768
ENERO,CAM,12317973,2.333333015,1458.882681
ENERO,CAQ,12317973,1.833333015,1146.264921
ENERO,CHA,12317973,2.5,1563.0888
ENERO,CHO,12317973,4.083333015,2553.044841
ENERO,CUA,12317973,5.999999017,3751.412505
ENERO,E314,12317973,0.666665971,416.8232452
ENERO,GAL,12317973,3.416666031,2136.220962
ENERO,HCT,12317973,6.75,4220.33976
ENERO,HUA,12317973,0.833333015,521.0294012
ENERO,HUI,12317973,17.24999905,10785.31212
ENERO,JCH,12317973,4.166666031,2605.147602
ENERO,JOS,12317973,9.75,6096.04632
ENERO,JTX,12317973,3.5,2188.32432
ENERO,MIX,12317973,16.50000006,10316.38612
ENERO,NEZ,12317973,0.333332986,208.4116226
ENERO,PAC,12317973,5.416666031,3386.692002
ENERO,PIN,12317973,7,4376.64864
ENERO,PUE,12317973,1.333333015,833.6471612
ENERO,QUE,12317973,2.75,1719.39768
ENERO,SAU,12317973,1.25,781.5444
ENERO,SCY,12317973,12.58333302,7867.546761
ENERO,SFE,12317973,3.583333015,2240.427081
ENERO,SJU,12317973,3.166666031,1979.912082
ENERO,TEC,12317973,5.583333015,3490.898121
ENERO,TEH,12317973,0.583333015,364.7205212
ENERO,TEP,12317973,1.833333015,1146.264921
ENERO,TEX,12317973,7.25,4532.95752
ENERO,TLA,12317973,0.916665971,573.1321252
ENERO,TLP,12317973,1.583333015,989.9560412
ENERO,TLX,12317973,3.083333015,1927.809321
ENERO,TPC,12317973,1.833333015,1146.264921
ENERO,TUA,12317973,8.5,5314.50192
ENERO,TUL,12317973,1.75,1094.16216
ENERO,VIA,12317973,1.75,1094.16216
ENERO,XAL,12317973,1.916665971,1198.367645
ENERO,ZAR,12317973,1.25,781.5444
ENERO,ZUM,12317973,2.916666999,1823.603808
ENERO,MAR,12305633,,0
ENERO,ACT,12305633,,0
ENERO,AME,12305633,,0
ENERO,APZ,12305633,,0
ENERO,AYO,12305633,,0
ENERO,CAL,12305633,,0
ENERO,CAM,12305633,,0
ENERO,CAQ,12305633,,0
ENERO,CHA,12305633,,0
ENERO,CHO,12305633,,0
ENERO,CUA,12305633,,0
ENERO,E314,12305633,,0
ENERO,GAL,12305633,,0
ENERO,HCT,12305633,,0
ENERO,HUA,12305633,,0
ENERO,HUI,12305633,,0
ENERO,JCH,12305633,,0
ENERO,JOS,12305633,,0
ENERO,JTX,12305633,,0
ENERO,MIX,12305633,,0
ENERO,NEZ,12305633,,0
ENERO,PAC,12305633,,0
ENERO,PIN,12305633,,0
ENERO,PUE,12305633,,0
ENERO,QUE,12305633,,0
ENERO,SAU,12305633,,0
ENERO,SCY,12305633,,0
ENERO,SFE,12305633,,0
ENERO,SJU,12305633,,0
ENERO,TEC,12305633,,0
ENERO,TEH,12305633,,0
ENERO,TEP,12305633,0.083333001,57.17977165
ENERO,TEX,12305633,,0
ENERO,TLA,12305633,,0
ENERO,TLP,12305633,,0
ENERO,TLX,12305633,,0
ENERO,TPC,12305633,,0
ENERO,TUA,12305633,,0
ENERO,TUL,12305633,,0
ENERO,VIA,12305633,,0
ENERO,XAL,12305633,,0
ENERO,ZAR,12305633,,0
ENERO,ZUM,12305633,,0
ENERO,MAR,12225724,,0
ENERO,ACT,12225724,,0
ENERO,AME,12225724,,0
ENERO,APZ,12225724,,0
ENERO,AYO,12225724,,0
ENERO,CAL,12225724,,0
ENERO,CAM,12225724,,0
ENERO,CAQ,12225724,,0
ENERO,CHA,12225724,,0
ENERO,CHO,12225724,,0
ENERO,CUA,12225724,,0
ENERO,E314,12225724,,0
ENERO,GAL,12225724,,0
ENERO,HCT,12225724,,0
ENERO,HUA,12225724,0.166666001,90.99963659
ENERO,HUI,12225724,,0
ENERO,JCH,12225724,,0
ENERO,JOS,12225724,,0
ENERO,JTX,12225724,,0
ENERO,MIX,12225724,,0
ENERO,NEZ,12225724,,0
ENERO,PAC,12225724,,0
ENERO,PIN,12225724,,0
ENERO,PUE,12225724,,0
ENERO,QUE,12225724,,0
ENERO,SAU,12225724,,0
ENERO,SCY,12225724,,0
ENERO,SFE,12225724,,0
ENERO,SJU,12225724,,0
ENERO,TEC,12225724,,0
ENERO,TEH,12225724,,0
ENERO,TEP,12225724,0.25,136.5
ENERO,TEX,12225724,,0
ENERO,TLA,12225724,,0
ENERO,TLP,12225724,,0
ENERO,TLX,12225724,,0
ENERO,TPC,12225724,,0
ENERO,TUA,12225724,,0
ENERO,TUL,12225724,,0
ENERO,VIA,12225724,,0
ENERO,XAL,12225724,,0
ENERO,ZAR,12225724,,0
ENERO,ZUM,12225724,,0
ENERO,MAR,12302795,7.166666031,1394.918156
ENERO,ACT,12302795,0.166666001,32.43983045
ENERO,AME,12302795,0.333332986,64.87985232
ENERO,APZ,12302795,22.5,4379.3946
ENERO,AYO,12302795,230.6666718,44896.90563
ENERO,CAL,12302795,6.666666031,1297.598276
ENERO,CAM,12302795,6.833333015,1330.038298
ENERO,CAQ,12302795,1.333333015,259.5196181
ENERO,CHA,12302795,93.5,18198.81756
ENERO,CHO,12302795,1.166666031,227.0795963
ENERO,CUA,12302795,2.166666001,421.7193505
ENERO,E314,12302795,55,10705.1868
ENERO,GAL,12302795,2.5,486.5994
ENERO,HCT,12302795,1,194.63976
ENERO,HUA,12302795,2.833333015,551.4792581
ENERO,HUI,12302795,133.1666661,25919.52792
ENERO,JCH,12302795,58.16666412,11321.54555
ENERO,JOS,12302795,116.1666641,22610.65163
ENERO,JTX,12302795,1.166666031,227.0795963
ENERO,MIX,12302795,21,4087.43496
ENERO,NEZ,12302795,3,583.91928
ENERO,PAC,12302795,18.16666603,3535.955516
ENERO,PIN,12302795,6.333333015,1232.718418
ENERO,PUE,12302795,24.66666603,4801.113956
ENERO,QUE,12302795,1,194.63976
ENERO,SAU,12302795,3.666666031,713.6789963
ENERO,SCY,12302795,2.333333015,454.1593781
ENERO,SFE,12302795,24.33333206,4736.233913
ENERO,SJU,12302795,0.833333015,162.1997381
ENERO,TEC,12302795,21.5,4184.75484
ENERO,TEH,12302795,,0
ENERO,TEP,12302795,4.333333015,843.4388981
ENERO,TEX,12302795,11.66666603,2270.797076
ENERO,TLA,12302795,5.833333015,1135.398538
ENERO,TLP,12302795,15.16666603,2952.036236
ENERO,TLX,12302795,3.5,681.23916
ENERO,TPC,12302795,7,1362.47832
ENERO,TUA,12302795,17.33333206,3373.755593
ENERO,TUL,12302795,11,2141.03736
ENERO,VIA,12302795,38.5,7493.63076
ENERO,XAL,12302795,23.16666603,4509.154316
ENERO,ZAR,12302795,36.83333206,7169.230913
ENERO,ZUM,12302795,8.5,1654.43796
ENERO,MAR,12320540,2.333333015,364.9205903
ENERO,ACT,12320540,0.75,117.29592
ENERO,AME,12320540,0.416666001,65.16429591
ENERO,APZ,12320540,5.5,860.17008
ENERO,AYO,12320540,13.08333302,2046.16211
ENERO,CAL,12320540,3.75,586.4796
ENERO,CAM,12320540,1,156.39456
ENERO,CAQ,12320540,1.25,195.4932
ENERO,CHA,12320540,4.083333015,638.6110703
ENERO,CHO,12320540,1.583333015,247.6246703
ENERO,CUA,12320540,2.5,390.9864
ENERO,E314,12320540,10.58333302,1655.17571
ENERO,GAL,12320540,1.25,195.4932
ENERO,HCT,12320540,2,312.78912
ENERO,HUA,12320540,4.083333015,638.6110703
ENERO,HUI,12320540,12.33333302,1928.86619
ENERO,JCH,12320540,4.916666031,768.9398206
ENERO,JOS,12320540,16.41666603,2567.477261
ENERO,JTX,12320540,2.416666031,377.9534206
ENERO,MIX,12320540,23,3597.07488
ENERO,NEZ,12320540,1.916666031,299.7561406
ENERO,PAC,12320540,7,1094.76192
ENERO,PIN,12320540,3.666666031,573.4466206
ENERO,PUE,12320540,11.58333302,1811.57027
ENERO,QUE,12320540,,0
ENERO,SAU,12320540,,0
ENERO,SCY,12320540,1,156.39456
ENERO,SFE,12320540,6.333333015,990.4988303
ENERO,SJU,12320540,0.75,117.29592
ENERO,TEC,12320540,5,781.9728
ENERO,TEH,12320540,0.166666001,26.06565591
ENERO,TEP,12320540,3.25,508.28232
ENERO,TEX,12320540,0.833333015,130.3287503
ENERO,TLA,12320540,0.75,117.29592
ENERO,TLP,12320540,3.916666031,612.5452606
ENERO,TLX,12320540,2.083333015,325.8219503
ENERO,TPC,12320540,2.416666031,377.9534206
ENERO,TUA,12320540,12.08333302,1889.76755
ENERO,TUL,12320540,,0
ENERO,VIA,12320540,0.166666001,26.06565591
ENERO,XAL,12320540,3.583333015,560.4137903
ENERO,ZAR,12320540,9.25,1446.64968
ENERO,ZUM,12320540,2,312.78912
ENERO,MAR,12275581,,0
ENERO,ACT,12275581,0.425000012,415.3766517
ENERO,AME,12275581,,0
ENERO,APZ,12275581,,0
ENERO,AYO,12275581,,0
ENERO,CAL,12275581,,0
ENERO,CAM,12275581,,0
ENERO,CAQ,12275581,,0
ENERO,CHA,12275581,,0
ENERO,CHO,12275581,0.75,733.0176
ENERO,CUA,12275581,,0
ENERO,E314,12275581,,0
ENERO,GAL,12275581,,0
ENERO,HCT,12275581,,0
ENERO,HUA,12275581,,0
ENERO,HUI,12275581,,0
ENERO,JCH,12275581,,0
ENERO,JOS,12275581,,0
ENERO,JTX,12275581,,0
ENERO,MIX,12275581,,0
ENERO,NEZ,12275581,,0
ENERO,PAC,12275581,,0
ENERO,PIN,12275581,,0
ENERO,PUE,12275581,,0
ENERO,QUE,12275581,,0
ENERO,SAU,12275581,,0
ENERO,SCY,12275581,0.100000001,97.73568146
ENERO,SFE,12275581,,0
ENERO,SJU,12275581,,0
ENERO,TEC,12275581,0.025,24.43392036
ENERO,TEH,12275581,,0
ENERO,TEP,12275581,,0
ENERO,TEX,12275581,,0
ENERO,TLA,12275581,,0
ENERO,TLP,12275581,,0
ENERO,TLX,12275581,,0
ENERO,TPC,12275581,,0
ENERO,TUA,12275581,,0
ENERO,TUL,12275581,,0
ENERO,VIA,12275581,,0
ENERO,XAL,12275581,,0
ENERO,ZAR,12275581,,0
ENERO,ZUM,12275581,,0
ENERO,MAR,12325741,1,276.5664
ENERO,ACT,12325741,,0
ENERO,AME,12325741,0.777777016,215.1069894
ENERO,APZ,12325741,,0
ENERO,AYO,12325741,,0
ENERO,CAL,12325741,1.444443941,399.4846608
ENERO,CAM,12325741,,0
ENERO,CAQ,12325741,1.888888925,522.4032101
ENERO,CHA,12325741,,0
ENERO,CHO,12325741,0.888888001,245.8365546
ENERO,CUA,12325741,0.666665971,184.3774077
ENERO,E314,12325741,2,553.1328
ENERO,GAL,12325741,1.222221971,338.0255304
ENERO,HCT,12325741,1.444443941,399.4846608
ENERO,HUA,12325741,1.666666031,460.9438242
ENERO,HUI,12325741,2.444443941,676.0510608
ENERO,JCH,12325741,2.333333015,645.3215121
ENERO,JOS,12325741,,0
ENERO,JTX,12325741,2.444443941,676.0510608
ENERO,MIX,12325741,5,1382.832
ENERO,NEZ,12325741,0.444444001,122.9182773
ENERO,PAC,12325741,0.222222,61.45913864
ENERO,PIN,12325741,3.666666031,1014.076624
ENERO,PUE,12325741,2,553.1328
ENERO,QUE,12325741,2,553.1328
ENERO,SAU,12325741,1,276.5664
ENERO,SCY,12325741,3.666666031,1014.076624
ENERO,SFE,12325741,1.111111045,307.2959817
ENERO,SJU,12325741,,0
ENERO,TEC,12325741,,0
ENERO,TEH,12325741,0.333332986,92.18870384
ENERO,TEP,12325741,,0
ENERO,TEX,12325741,3.22222209,891.1583634
ENERO,TLA,12325741,,0
ENERO,TLP,12325741,,0
ENERO,TLX,12325741,,0
ENERO,TPC,12325741,0.666666985,184.3776879
ENERO,TUA,12325741,5,1382.832
ENERO,TUL,12325741,,0
ENERO,VIA,12325741,2,553.1328
ENERO,XAL,12325741,1.222221971,338.0255304
ENERO,ZAR,12325741,,0
ENERO,ZUM,12325741,1,276.5664
ENERO,TLX,12305287,0.600000024,257.5800102
ENERO,MAR,12228231,0.083333001,19.04902393
ENERO,ACT,12228231,,0
ENERO,AME,12228231,0.5,114.2946
ENERO,APZ,12228231,1.25,285.7365
ENERO,AYO,12228231,1.583333015,361.9328273
ENERO,CAL,12228231,0.166666001,38.09804785
ENERO,CAM,12228231,,0
ENERO,CAQ,12228231,,0
ENERO,CHA,12228231,,0
ENERO,CHO,12228231,0.083333001,19.04902393
ENERO,CUA,12228231,,0
ENERO,E314,12228231,0.083333001,19.04902393
ENERO,GAL,12228231,,0
ENERO,HCT,12228231,0.166666001,38.09804785
ENERO,HUA,12228231,0.416666001,95.24534785
ENERO,HUI,12228231,0.583333015,133.3436273
ENERO,JCH,12228231,,0
ENERO,JOS,12228231,0.083333001,19.04902393
ENERO,JTX,12228231,1,228.5892
ENERO,MIX,12228231,1,228.5892
ENERO,NEZ,12228231,,0
ENERO,PAC,12228231,,0
ENERO,PIN,12228231,1.333333015,304.7855273
ENERO,PUE,12228231,,0
ENERO,QUE,12228231,,0
ENERO,SAU,12228231,,0
ENERO,SCY,12228231,1.75,400.0311
ENERO,SFE,12228231,,0
ENERO,SJU,12228231,0.75,171.4419
ENERO,TEC,12228231,1,228.5892
ENERO,TEH,12228231,,0
ENERO,TEP,12228231,,0
ENERO,TEX,12228231,0.25,57.1473
ENERO,TLA,12228231,0.25,57.1473
ENERO,TLP,12228231,2.333333015,533.3747273
ENERO,TLX,12228231,0.583333015,133.3436273
ENERO,TPC,12228231,,0
ENERO,TUA,12228231,0.083333001,19.04902393
ENERO,TUL,12228231,,0
ENERO,VIA,12228231,,0
ENERO,XAL,12228231,0.083333001,19.04902393
ENERO,ZAR,12228231,0.083333001,19.04902393
ENERO,ZUM,12228231,,0
ENERO,MAR,12315505,2.583333015,624.4846932
ENERO,ACT,12315505,1.416666001,342.4592291
ENERO,AME,12315505,,0
ENERO,APZ,12315505,2.5,604.3401
ENERO,AYO,12315505,0.583333015,141.0126132
ENERO,CAL,12315505,1.333333015,322.3146432
ENERO,CAM,12315505,,0
ENERO,CAQ,12315505,,0
ENERO,CHA,12315505,2.916666031,705.0632963
ENERO,CHO,12315505,1.333333015,322.3146432
ENERO,CUA,12315505,1.833333015,443.1826632
ENERO,E314,12315505,1.333333015,322.3146432
ENERO,GAL,12315505,0.666665971,161.1571919
ENERO,HCT,12315505,0.666665971,161.1571919
ENERO,HUA,12315505,1.333333015,322.3146432
ENERO,HUI,12315505,3.333333001,805.7867196
ENERO,JCH,12315505,1.666666031,402.8932463
ENERO,JOS,12315505,1.333333015,322.3146432
ENERO,JTX,12315505,0.666665971,161.1571919
ENERO,MIX,12315505,4,966.94416
ENERO,NEZ,12315505,,0
ENERO,PAC,12315505,,0
ENERO,PIN,12315505,1.083333015,261.8806332
ENERO,PUE,12315505,1.333333015,322.3146432
ENERO,QUE,12315505,,0
ENERO,SAU,12315505,,0
ENERO,SCY,12315505,,0
ENERO,SFE,12315505,1.833333015,443.1826632
ENERO,SJU,12315505,,0
ENERO,TEC,12315505,1.5,362.60406
ENERO,TEH,12315505,,0
ENERO,TEP,12315505,,0
ENERO,TEX,12315505,0.583333015,141.0126132
ENERO,TLA,12315505,0.333332986,80.57859595
ENERO,TLP,12315505,0.666665971,161.1571919
ENERO,TLX,12315505,1.416666031,342.4592363
ENERO,TPC,12315505,0.083333001,20.14458955
ENERO,TUA,12315505,3.333333015,805.7867232
ENERO,TUL,12315505,0.166666001,40.2891791
ENERO,VIA,12315505,,0
ENERO,XAL,12315505,1.166666031,282.0252263
ENERO,ZAR,12315505,0.083333001,20.14458955
ENERO,ZUM,12315505,1.5,362.60406
ENERO,MAR,12315503,0.916665971,403.6629538
ENERO,ACT,12315503,0.25,110.08998
ENERO,AME,12315503,1.416666031,623.84294
ENERO,APZ,12315503,3.583333015,1577.95624
ENERO,AYO,12315503,0.583333015,256.87648
ENERO,CAL,12315503,1.416666031,623.84294
ENERO,CAM,12315503,0.166666001,73.3930269
ENERO,CAQ,12315503,0.166666001,73.3930269
ENERO,CHA,12315503,0.416666001,183.4830069
ENERO,CHO,12315503,1,440.35992
ENERO,CUA,12315503,1.25,550.4499
ENERO,E314,12315503,1.416666031,623.84294
ENERO,GAL,12315503,0.916665971,403.6629538
ENERO,HCT,12315503,4.416666031,1944.9227
ENERO,HUA,12315503,0.25,110.08998
ENERO,HUI,12315503,6.916666031,3045.8225
ENERO,JCH,12315503,1.416666031,623.84294
ENERO,JOS,12315503,0.666665971,293.5729738
ENERO,JTX,12315503,1.666666031,733.93292
ENERO,MIX,12315503,3.583333015,1577.95624
ENERO,NEZ,12315503,,0
ENERO,PAC,12315503,1.166666031,513.75296
ENERO,PIN,12315503,4.75,2091.70962
ENERO,PUE,12315503,0.916665971,403.6629538
ENERO,QUE,12315503,0.666665971,293.5729738
ENERO,SAU,12315503,,0
ENERO,SCY,12315503,4,1761.43968
ENERO,SFE,12315503,0.166666001,73.3930269
ENERO,SJU,12315503,0.5,220.17996
ENERO,TEC,12315503,1.083333015,477.05644
ENERO,TEH,12315503,,0
ENERO,TEP,12315503,0.083333001,36.69651345
ENERO,TEX,12315503,1.416666031,623.84294
ENERO,TLA,12315503,0.916665971,403.6629538
ENERO,TLP,12315503,0.583333015,256.87648
ENERO,TLX,12315503,0.75,330.26994
ENERO,TPC,12315503,0.083333001,36.69651345
ENERO,TUA,12315503,1.916666031,844.0229
ENERO,TUL,12315503,0.166666001,73.3930269
ENERO,VIA,12315503,1,440.35992
ENERO,XAL,12315503,3.666666031,1614.65276
ENERO,ZAR,12315503,0.916665971,403.6629538
ENERO,ZUM,12315503,0.5,220.17996
ENERO,MAR,12332370,,0
ENERO,ACT,12332370,,0
ENERO,AME,12332370,0.083333001,46.79348313
ENERO,APZ,12332370,,0
ENERO,AYO,12332370,,0
ENERO,CAL,12332370,,0
ENERO,CAM,12332370,,0
ENERO,CAQ,12332370,,0
ENERO,CHA,12332370,,0
ENERO,CHO,12332370,,0
ENERO,CUA,12332370,,0
ENERO,E314,12332370,,0
ENERO,GAL,12332370,,0
ENERO,HCT,12332370,,0
ENERO,HUA,12332370,,0
ENERO,HUI,12332370,,0
ENERO,JCH,12332370,,0
ENERO,JOS,12332370,,0
ENERO,JTX,12332370,,0
ENERO,MIX,12332370,,0
ENERO,NEZ,12332370,,0
ENERO,PAC,12332370,,0
ENERO,PIN,12332370,,0
ENERO,PUE,12332370,,0
ENERO,QUE,12332370,,0
ENERO,SAU,12332370,,0
ENERO,SCY,12332370,,0
ENERO,SFE,12332370,,0
ENERO,SJU,12332370,,0
ENERO,TEC,12332370,,0
ENERO,TEH,12332370,,0
ENERO,TEP,12332370,,0
ENERO,TEX,12332370,,0
ENERO,TLA,12332370,,0
ENERO,TLP,12332370,,0
ENERO,TLX,12332370,,0
ENERO,TPC,12332370,,0
ENERO,TUA,12332370,,0
ENERO,TUL,12332370,,0
ENERO,VIA,12332370,,0
ENERO,XAL,12332370,,0
ENERO,ZAR,12332370,,0
ENERO,ZUM,12332370,,0
ENERO,MAR,12280323,1,383.0868
ENERO,ACT,12280323,1,383.0868
ENERO,AME,12280323,,0
ENERO,APZ,12280323,11.33333302,4341.650278
ENERO,AYO,12280323,3.777776957,1447.216485
ENERO,CAL,12280323,1.666666031,638.4777564
ENERO,CAM,12280323,0.111111,42.5651575
ENERO,CAQ,12280323,,0
ENERO,CHA,12280323,3.111110926,1191.825529
ENERO,CHO,12280323,0.555554986,212.8257818
ENERO,CUA,12280323,1.555554986,595.9125818
ENERO,E314,12280323,2.333333015,893.8690782
ENERO,GAL,12280323,0.444444001,170.26063
ENERO,HCT,12280323,0.555554986,212.8257818
ENERO,HUA,12280323,0.777777016,297.9561082
ENERO,HUI,12280323,7.88888818,3022.128929
ENERO,JCH,12280323,4.333333015,1660.042678
ENERO,JOS,12280323,2.22222209,851.3039493
ENERO,JTX,12280323,2.555555105,978.9994275
ENERO,MIX,12280323,5.555554867,2128.259736
ENERO,NEZ,12280323,0.666665971,255.3909336
ENERO,PAC,12280323,1.666666031,638.4777564
ENERO,PIN,12280323,2.555555105,978.9994275
ENERO,PUE,12280323,,0
ENERO,QUE,12280323,1.666666031,638.4777564
ENERO,SAU,12280323,0.333332986,127.6954668
ENERO,SCY,12280323,1.555554986,595.9125818
ENERO,SFE,12280323,7.222221851,2766.737858
ENERO,SJU,12280323,0.333332986,127.6954668
ENERO,TEC,12280323,2.333333015,893.8690782
ENERO,TEH,12280323,,0
ENERO,TEP,12280323,0.111111,42.5651575
ENERO,TEX,12280323,3.777776957,1447.216485
ENERO,TLA,12280323,0.666665971,255.3909336
ENERO,TLP,12280323,1.111111045,425.6519746
ENERO,TLX,12280323,0.666665971,255.3909336
ENERO,TPC,12280323,1.111111045,425.6519746
