CADENA,DESCRIPCION,ItemNumber,MARCA,CATEGORIA,SEMANA,AÑO,MES,Ventas,Precio,Sugerido,MAX Q,Fecha
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,16,2018,4,1297382.215,51.98,81.31,81.49,17/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,16,2018,4,1296564.205,81.31,81.31,81.49,17/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,16,2018,4,1324766.345,47.73,81.31,81.49,17/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,16,2018,4,1291851.165,65.88,81.31,81.49,17/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,16,2018,4,1292461.165,65.88,81.31,81.49,17/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,16,2018,4,1296542.685,48.98,81.31,81.49,17/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,16,2018,4,1316531.325,38.07,81.31,81.49,17/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,16,2018,4,1306729.055,20,81.31,81.49,17/04/18
FARMACIAS GUADALAJARA,1.2KG COSTALITO,A241854,GABI,GALLETAS ,16,2018,4,2370391.805,59.49,60,60.09,17/04/18
FARMACIAS GUADALAJARA,1008 GR TARTAS,A980004477,GABI,GALLETAS ,16,2018,4,2315613.385,89.72,89.9,89.92,17/04/18
FARMACIAS GUADALAJARA,13/74GRS POLVORONES,A980006095,MARINELA,GALLETAS ,16,2018,4,2075667.795,53.1,54.22,62.82,17/04/18
FARMACIAS GUADALAJARA,14/60GR CANELITAS,A980006094,MARINELA,GALLETAS ,16,2018,4,2484874.965,46.08,46.87,227.55,17/04/18
FARMACIAS GUADALAJARA,24/40G BRAN FRUT,A123219,BIMBO,BARRAS ,16,2018,4,1675698.105,87.78,88.2,89,17/04/18
FARMACIAS GUADALAJARA,4/375G SURTIDO FINO,A719271,GABI,GALLETAS ,16,2018,4,1758593.635,114.23,114.45,115,17/04/18
FARMACIAS GUADALAJARA,BARRITAS FRESA,A980006092,MARINELA,GALLETAS ,16,2018,4,2366287.575,104.95,106.52,132,17/04/18
FARMACIAS GUADALAJARA,BARRITAS PINA,A980006093,MARINELA,GALLETAS ,16,2018,4,1667014.905,107.15,109.7,132,17/04/18
FARMACIAS GUADALAJARA,MIX MARINELA,A980006262,MARINELA,GALLETAS ,16,2018,4,2796512.475,87.94,89,95,17/04/18
FARMACIAS GUADALAJARA,MIX PRINCIPE  ,A980017994,MARINELA,GALLETAS ,16,2018,4,3050740.535,92.06,103.51,106.69,17/04/18
FARMACIAS GUADALAJARA,SALMAS GALLETAS,A671523,SANISSIMO,TOSTADAS Y TOTOPOS,16,2018,4,2463693.555,76.19,76.44,76.47,17/04/18
FARMACIAS GUADALAJARA,TOSTADAS HORNEADAS,A89498,SANISSIMO,TOSTADAS Y TOTOPOS,16,2018,4,1624586.635,69.94,70.02,70.05,17/04/18
FARMACIAS GUADALAJARA,TOTOPOS MILPA REAL,A980014361,MILPAREAL,TOSTADAS Y TOTOPOS,16,2018,4,1463286.705,27.9,27.99,27.99,17/04/18
SUPERAMA,BIMBO BRAN FRUT FRESA 240GR,A7501000137237,BIMBO,BARRAS,17,2018,4,1313987.625,22.73,23.98,30.07,24/04/18
SUPERAMA,BIMBO BRAN FRUT PINA 240GR,A7501000137763,BIMBO,BARRAS,17,2018,4,1305020.585,23.59,25.15,30.49,24/04/18
SUPERAMA,BIMBO BARRA MULTIGRANO LINAZA 192GR,A7501000352777,BIMBO,BARRAS,17,2018,4,1308510.885,23.24,24.52,28.45,24/04/18
SUPERAMA,BIMBO BARRA MULTIGRANO NUEZ 204GR,A7501030424369,BIMBO,BARRAS,17,2018,4,1370146.115,23.43,24.26,29.17,24/04/18
SUPERAMA,GALLETA DE ARROZ INTEGRAL SANISSIMO 108 GRS,A7501030456117,SANISSIMO,GALLETAS,17,2018,4,1303817.855,54.52,57.15,57.78,24/04/18
SUPERAMA,GALLETAS DE ARROZ CON MAIZ SANISSIMO,A7501030455424,SANISSIMO,GALLETAS,17,2018,4,1301141.805,54.78,57.25,57.78,24/04/18
SUPERAMA,GALLETAS DE ARROZ CON QUINOA SANISSIMO,A7501030455417,SANISSIMO,GALLETAS,17,2018,4,1303338.925,54.85,57.37,57.78,24/04/18
SUPERAMA,CANELITAS MARINELA CAJA360GR,A7501030497981,MARINELA,GALLETAS,17,2018,4,1336612.625,21.42,25.25,25.25,24/04/18
SUPERAMA,GALLETAS CANELITAS MARINELA TUBO 180 GRS,A7501030490937,MARINELA,GALLETAS,17,2018,4,1305517.135,18.36,19.44,19.44,24/04/18
SUPERAMA,MLA PRINCIPE CHOCOLATE 378 GR 6 PQ,A7501030467410,MARINELA,GALLETAS,17,2018,4,1335879.175,24.3,27.01,27.01,24/04/18
SUPERAMA,TRIKI TRAKES CAJA 306 GR 5 PQ,A7501030467373,MARINELA,GALLETAS,17,2018,4,1310966.235,25.25,29.15,29.26,24/04/18
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA TUBO 174 GRS,A7501030491057,MARINELA,GALLETAS,17,2018,4,1300433.035,18.14,19.45,19.45,24/04/18
SUPERAMA,SPONCH 270G,A7501030467281,MARINELA,GALLETAS,17,2018,4,1306349.315,23.04,27.11,27.59,24/04/18
SUPERAMA,MARINELA BARRITAS DE FRESA 335GRS,A7501030467489,MARINELA,GALLETAS,17,2018,4,1326269.515,23.19,26.66,26.66,24/04/18
SUPERAMA,MARINELA BARRITAS DE PINA 335GRS,A7501030467472,MARINELA,GALLETAS,17,2018,4,1315694.235,23.3,26.67,26.67,24/04/18
SUPERAMA,MARINELA BARRITAS MORAS 335GRS,A7501030470106,MARINELA,GALLETAS,17,2018,4,1300261.555,23.81,26.75,26.75,24/04/18
SUPERAMA,GALLETAS DE MANTEQUILLA GABI 454 GRS,A14437001554,GABI,GALLETAS,17,2018,4,1294474.835,58.36,59.9,59.9,24/04/18
SUPERAMA,GALLETAS POLVORONES MARINELA 375 GRS,A7501030467298,MARINELA,GALLETAS,17,2018,4,1307511.355,21.57,26.98,26.98,24/04/18
SUPERAMA,GALLETAS POLVORONES MARINELA TUBO 250 GRS,A7501030490920,MARINELA,GALLETAS,17,2018,4,1301327.105,18.26,19.52,19.52,24/04/18
SUPERAMA,GALLETAS PRINCIPE MARINELA TUBO 152 GRS,A7501030491071,MARINELA,GALLETAS,17,2018,4,1306455.645,18.65,19.66,19.86,24/04/18
SUPERAMA,GALLETA SURTIDO ESPECIAL GABI CJ 770GR            ,A14437001813,GABI,GALLETAS,17,2018,4,1298629.995,66.98,72.1,72.1,24/04/18
SUPERAMA,SURTIDO FINO GABI 375G ,A14437001868,GABI,GALLETAS,17,2018,4,1294549.885,38.58,41.3,41.3,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1306875.175,55.66,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1318702.695,72.03,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1307954.755,39.75,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1291323.765,37.9,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1292025.055,51.41,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1292112.615,18.26,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1295055.445,54.16,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1294261.965,54.3,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1294993.885,54.02,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1297537.135,81.24,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1314724.015,43.4,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1291936.565,64,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1292038.895,66.11,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1293170.135,48.66,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1308596.065,36.35,81.31,81.49,24/04/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,17,2018,4,1302151.815,19.9,81.31,81.49,24/04/18
FARMACIAS GUADALAJARA,1.2KG COSTALITO,A241854,GABI,GALLETAS ,17,2018,4,2238548.295,60,60,60.09,24/04/18
FARMACIAS GUADALAJARA,1008 GR TARTAS,A980004477,GABI,GALLETAS ,17,2018,4,2233542.495,89.9,89.9,89.92,24/04/18
FARMACIAS GUADALAJARA,13/74GRS POLVORONES,A980006095,MARINELA,GALLETAS ,17,2018,4,1889595.375,53.66,54.22,62.82,24/04/18
FARMACIAS GUADALAJARA,14/60GR CANELITAS,A980006094,MARINELA,GALLETAS ,17,2018,4,2246859.635,46.87,46.87,227.55,24/04/18
FARMACIAS GUADALAJARA,24/40G BRAN FRUT,A123219,BIMBO,BARRAS ,17,2018,4,1615322.255,88.2,88.2,89,24/04/18
FARMACIAS GUADALAJARA,4/375G SURTIDO FINO,A719271,GABI,GALLETAS ,17,2018,4,1730811.495,114.45,114.45,115,24/04/18
FARMACIAS GUADALAJARA,BARRITAS FRESA,A980006092,MARINELA,GALLETAS ,17,2018,4,2237152.135,105.97,106.52,132,24/04/18
FARMACIAS GUADALAJARA,BARRITAS PINA,A980006093,MARINELA,GALLETAS ,17,2018,4,1675341.915,109.24,109.7,132,24/04/18
FARMACIAS GUADALAJARA,MIX MARINELA,A980006262,MARINELA,GALLETAS ,17,2018,4,2534741.595,89,89,95,24/04/18
FARMACIAS GUADALAJARA,MIX PRINCIPE  ,A980017994,MARINELA,GALLETAS ,17,2018,4,2594219.535,92.92,103.51,106.69,24/04/18
FARMACIAS GUADALAJARA,SALMAS GALLETAS,A671523,SANISSIMO,TOSTADAS Y TOTOPOS,17,2018,4,2302713.375,75.02,76.44,76.47,24/04/18
FARMACIAS GUADALAJARA,TOSTADAS HORNEADAS,A89498,SANISSIMO,TOSTADAS Y TOTOPOS,17,2018,4,1601514.285,70.02,70.02,70.05,24/04/18
FARMACIAS GUADALAJARA,TOTOPOS MILPA REAL,A980014361,MILPAREAL,TOSTADAS Y TOTOPOS,17,2018,4,1449900.315,27.99,27.99,27.99,24/04/18
SUPERAMA,BIMBO BRAN FRUT FRESA 240GR,A7501000137237,BIMBO,BARRAS,18,2018,5,1315122.145,23.27,23.31,30.07,01/05/18
SUPERAMA,BIMBO BRAN FRUT PINA 240GR,A7501000137763,BIMBO,BARRAS,18,2018,5,1304362.995,24.32,24.32,30.49,01/05/18
SUPERAMA,BIMBO BARRA MULTIGRANO LINAZA 192GR,A7501000352777,BIMBO,BARRAS,18,2018,5,1311305.875,24.33,28.45,28.45,01/05/18
SUPERAMA,BIMBO BARRA MULTIGRANO NUEZ 204GR,A7501030424369,BIMBO,BARRAS,18,2018,5,1384735.815,23.98,29.17,29.17,01/05/18
SUPERAMA,GALLETA DE ARROZ INTEGRAL SANISSIMO 108 GRS,A7501030456117,SANISSIMO,GALLETAS,18,2018,5,1304743.555,56.63,57.78,57.78,01/05/18
SUPERAMA,GALLETAS DE ARROZ CON MAIZ SANISSIMO,A7501030455424,SANISSIMO,GALLETAS,18,2018,5,1301920.095,56.66,57.78,57.78,01/05/18
SUPERAMA,GALLETAS DE ARROZ CON QUINOA SANISSIMO,A7501030455417,SANISSIMO,GALLETAS,18,2018,5,1304335.695,56.46,57.78,57.78,01/05/18
SUPERAMA,CANELITAS MARINELA CAJA360GR,A7501030497981,MARINELA,GALLETAS,18,2018,5,1336828.115,22.59,22.59,25.25,01/05/18
SUPERAMA,GALLETAS CANELITAS MARINELA TUBO 180 GRS,A7501030490937,MARINELA,GALLETAS,18,2018,5,1308031.275,18.69,18.69,19.44,01/05/18
SUPERAMA,MLA PRINCIPE CHOCOLATE 378 GR 6 PQ,A7501030467410,MARINELA,GALLETAS,18,2018,5,1337910.595,24.55,24.55,27.01,01/05/18
SUPERAMA,TRIKI TRAKES CAJA 306 GR 5 PQ,A7501030467373,MARINELA,GALLETAS,18,2018,5,1309458.225,28.15,29.07,29.26,01/05/18
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA TUBO 174 GRS,A7501030491057,MARINELA,GALLETAS,18,2018,5,1301450.125,18.47,18.47,19.45,01/05/18
SUPERAMA,SPONCH 270G,A7501030467281,MARINELA,GALLETAS,18,2018,5,1307012.205,26.31,26.76,27.59,01/05/18
SUPERAMA,MARINELA BARRITAS DE FRESA 335GRS,A7501030467489,MARINELA,GALLETAS,18,2018,5,1325290.175,24.5,24.5,26.66,01/05/18
SUPERAMA,MARINELA BARRITAS DE PINA 335GRS,A7501030467472,MARINELA,GALLETAS,18,2018,5,1316964.485,24.38,24.38,26.67,01/05/18
SUPERAMA,MARINELA BARRITAS MORAS 335GRS,A7501030470106,MARINELA,GALLETAS,18,2018,5,1301596.745,24.23,24.23,26.75,01/05/18
SUPERAMA,GALLETAS DE MANTEQUILLA GABI 454 GRS,A14437001554,GABI,GALLETAS,18,2018,5,1294892.695,57.42,59.9,59.9,01/05/18
SUPERAMA,GALLETAS POLVORONES MARINELA 375 GRS,A7501030467298,MARINELA,GALLETAS,18,2018,5,1309145.865,23.01,23.82,26.98,01/05/18
SUPERAMA,GALLETAS POLVORONES MARINELA TUBO 250 GRS,A7501030490920,MARINELA,GALLETAS,18,2018,5,1302300.415,18.41,18.41,19.52,01/05/18
SUPERAMA,GALLETAS PRINCIPE MARINELA TUBO 152 GRS,A7501030491071,MARINELA,GALLETAS,18,2018,5,1305055.605,19.27,19.27,19.86,01/05/18
SUPERAMA,GALLETA SURTIDO ESPECIAL GABI CJ 770GR            ,A14437001813,GABI,GALLETAS,18,2018,5,1299700.035,70.5,72.1,72.1,01/05/18
SUPERAMA,SURTIDO FINO GABI 375G ,A14437001868,GABI,GALLETAS,18,2018,5,1296288.895,39.25,41.18,41.3,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1320392.575,56.47,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1331289.445,72,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1324076.845,39.84,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1291857.365,38.13,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1292627.365,50.98,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1292823.775,18.27,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1297249.235,54.06,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1295257.385,54.18,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1296011.275,54.19,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1297552.615,81.42,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1333588.055,49.02,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1292997.965,63.85,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1292949.165,65.88,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1295264.465,49.38,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1323980.425,38.25,81.42,81.49,01/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,18,2018,5,1313709.855,19.75,81.42,81.49,01/05/18
FARMACIAS GUADALAJARA,1.2KG COSTALITO,A241854,GABI,GALLETAS ,18,2018,5,2290374.705,60,60,60.09,01/05/18
FARMACIAS GUADALAJARA,1008 GR TARTAS,A980004477,GABI,GALLETAS ,18,2018,5,2322234.255,89.88,89.89,89.92,01/05/18
FARMACIAS GUADALAJARA,13/74GRS POLVORONES,A980006095,MARINELA,GALLETAS ,18,2018,5,1950661.295,52.92,62.82,62.82,01/05/18
FARMACIAS GUADALAJARA,14/60GR CANELITAS,A980006094,MARINELA,GALLETAS ,18,2018,5,2341870.295,47.06,227.55,227.55,01/05/18
FARMACIAS GUADALAJARA,24/40G BRAN FRUT,A123219,BIMBO,BARRAS ,18,2018,5,1643373.145,80.05,85.75,89,01/05/18
FARMACIAS GUADALAJARA,4/375G SURTIDO FINO,A719271,GABI,GALLETAS ,18,2018,5,1729988.115,114.74,115,115,01/05/18
FARMACIAS GUADALAJARA,BARRITAS FRESA,A980006092,MARINELA,GALLETAS ,18,2018,5,2368564.025,106.43,132,132,01/05/18
FARMACIAS GUADALAJARA,BARRITAS PINA,A980006093,MARINELA,GALLETAS ,18,2018,5,1744107.385,108,132,132,01/05/18
FARMACIAS GUADALAJARA,MIX MARINELA,A980006262,MARINELA,GALLETAS ,18,2018,5,2549615.555,88.98,94.98,95,01/05/18
FARMACIAS GUADALAJARA,MIX PRINCIPE  ,A980017994,MARINELA,GALLETAS ,18,2018,5,2473948.885,96.72,106.69,106.69,01/05/18
FARMACIAS GUADALAJARA,SALMAS GALLETAS,A671523,SANISSIMO,TOSTADAS Y TOTOPOS,18,2018,5,2520826.095,72.15,76.47,76.47,01/05/18
FARMACIAS GUADALAJARA,TOSTADAS HORNEADAS,A89498,SANISSIMO,TOSTADAS Y TOTOPOS,18,2018,5,1675246.205,70.05,70.05,70.05,01/05/18
FARMACIAS GUADALAJARA,TOTOPOS MILPA REAL,A980014361,MILPAREAL,TOSTADAS Y TOTOPOS,18,2018,5,1472536.955,27.99,27.99,27.99,01/05/18
SUPERAMA,BIMBO BRAN FRUT FRESA 240GR,A7501000137237,BIMBO,BARRAS,19,2018,5,1315066.125,22.97,23.31,30.07,08/05/18
SUPERAMA,BIMBO BRAN FRUT PINA 240GR,A7501000137763,BIMBO,BARRAS,19,2018,5,1304535.715,23.92,24.32,30.49,08/05/18
SUPERAMA,BIMBO BARRA MULTIGRANO LINAZA 192GR,A7501000352777,BIMBO,BARRAS,19,2018,5,1308304.055,27.45,28.45,28.45,08/05/18
SUPERAMA,BIMBO BARRA MULTIGRANO NUEZ 204GR,A7501030424369,BIMBO,BARRAS,19,2018,5,1370873.415,26.55,29.17,29.17,08/05/18
SUPERAMA,GALLETA DE ARROZ INTEGRAL SANISSIMO 108 GRS,A7501030456117,SANISSIMO,GALLETAS,19,2018,5,1303315.415,55.65,57.78,57.78,08/05/18
SUPERAMA,GALLETAS DE ARROZ CON MAIZ SANISSIMO,A7501030455424,SANISSIMO,GALLETAS,19,2018,5,1300517.885,54.42,57.78,57.78,08/05/18
SUPERAMA,GALLETAS DE ARROZ CON QUINOA SANISSIMO,A7501030455417,SANISSIMO,GALLETAS,19,2018,5,1300820.705,55.53,57.78,57.78,08/05/18
SUPERAMA,CANELITAS MARINELA CAJA360GR,A7501030497981,MARINELA,GALLETAS,19,2018,5,1331551.505,22.45,22.59,25.25,08/05/18
SUPERAMA,GALLETAS CANELITAS MARINELA TUBO 180 GRS,A7501030490937,MARINELA,GALLETAS,19,2018,5,1306071.545,17.61,18.69,19.44,08/05/18
SUPERAMA,MLA PRINCIPE CHOCOLATE 378 GR 6 PQ,A7501030467410,MARINELA,GALLETAS,19,2018,5,1336022.565,22.64,24.55,27.01,08/05/18
SUPERAMA,TRIKI TRAKES CAJA 306 GR 5 PQ,A7501030467373,MARINELA,GALLETAS,19,2018,5,1305630.675,29.07,29.07,29.26,08/05/18
SUPERAMA,GALLETAS CON CHISPAS DE CHOCOLATE TRIKI TRAKES MARINELA TUBO 174 GRS,A7501030491057,MARINELA,GALLETAS,19,2018,5,1299996.265,17.54,18.47,19.45,08/05/18
SUPERAMA,SPONCH 270G,A7501030467281,MARINELA,GALLETAS,19,2018,5,1303540.145,26.23,26.76,27.59,08/05/18
SUPERAMA,MARINELA BARRITAS DE FRESA 335GRS,A7501030467489,MARINELA,GALLETAS,19,2018,5,1322118.625,23.07,24.5,26.66,08/05/18
SUPERAMA,MARINELA BARRITAS DE PINA 335GRS,A7501030467472,MARINELA,GALLETAS,19,2018,5,1315774.205,23.25,24.38,26.67,08/05/18
SUPERAMA,MARINELA BARRITAS MORAS 335GRS,A7501030470106,MARINELA,GALLETAS,19,2018,5,1300762.235,23.04,24.23,26.75,08/05/18
SUPERAMA,GALLETAS DE MANTEQUILLA GABI 454 GRS,A14437001554,GABI,GALLETAS,19,2018,5,1296898.455,59.85,59.9,59.9,08/05/18
SUPERAMA,GALLETAS POLVORONES MARINELA 375 GRS,A7501030467298,MARINELA,GALLETAS,19,2018,5,1304677.575,23.82,23.82,26.98,08/05/18
SUPERAMA,GALLETAS POLVORONES MARINELA TUBO 250 GRS,A7501030490920,MARINELA,GALLETAS,19,2018,5,1302253.985,17.66,18.41,19.52,08/05/18
SUPERAMA,GALLETAS PRINCIPE MARINELA TUBO 152 GRS,A7501030491071,MARINELA,GALLETAS,19,2018,5,1303493.265,18.19,19.27,19.86,08/05/18
SUPERAMA,GALLETA SURTIDO ESPECIAL GABI CJ 770GR            ,A14437001813,GABI,GALLETAS,19,2018,5,1304357.905,72,72.1,72.1,08/05/18
SUPERAMA,SURTIDO FINO GABI 375G ,A14437001868,GABI,GALLETAS,19,2018,5,1296864.125,41.15,41.18,41.3,08/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,19,2018,5,1333605.185,56.38,81.42,81.49,08/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,19,2018,5,1366720.375,71.96,81.42,81.49,08/05/18
COSTCO,GALLETA SURTIDO FINO GABI BLI 200GR,A7501030481720,GABI,GALLETAS,19,2018,5,1351096.995,39.61,81.42,81.49,08/05/18
